id,name_display,brand_display,image_url,buy_url,price_num,rating_num,sold_num,gender,year,bag_text
108,Parfum 5th Avenue for Women EDP 125 ml Product,Elizabeth Arden,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/9b5d6688f162455384ff2e4fdd22483a~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-5th-avenue-for-women-edp-125-ml-product-1731424189837445097,425000,5.0,100.0,Wanita,1996.0,elizabeth_arden elizabeth_arden elizabeth_arden floral floral white_floral white_floral fresh fresh lime linden_blossom lilac magnolia mandarin jasmine tuberose peach ylang-ylang violet musk sandalwood iris amber vanilla
109,Parfum Fragrance World Jacques Yves Tempete for Unisex EDP 100 ml,Fragrance World,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/23a9e6b2726b4b67826e70be115bd476~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/fragrance-world-jacques-yves-tempete-for-unisex-edp-100-ml,225000,5.0,100.0,Unisex,,fragrance_world fragrance_world fragrance_world woody woody iris iris earthy earthy bergamot grapefruit iris hedione pepper patchouli java_vetiver_oil white_musk iso_e_super
110,Parfum Tad Angel by Afnan Pathway for Men EDP 100 ml,Tad Angel,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/5aea6b69a42f4e37b4f97b2b343c1e8f~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-tad-angel-by-afnan-pathway-for-men-edp-100-ml-1729857724277558249,165000,5.0,250.0,Pria,,tad_angel tad_angel tad_angel citrus citrus aromatic aromatic fresh_spicy fresh_spicy grapefruit ginger bergamot water_notes sage rosemary ambroxan amber labdanum
111,Parfum Rue Broca by Afnan Penthouse Ginza Blue for Unisex EDP 80 ml,Rue Broca,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/e296b686a29b4f419ed22c793a302569~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/rue-broca-by-afnan-penthouse-ginza-blue-for-unisex-edp-80-ml,275000,4.9,100.0,Unisex,,rue_broca rue_broca rue_broca aromatic aromatic fresh_spicy fresh_spicy woody woody bergamot spices bay_leaf lavender floral_notes woodsy_notes musk amber cedar
112,Parfum Paris Corner Atoof for Unisex EDP 100 ml,Paris Corner,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/44445e34de804b6b84a9337ea929c200~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/paris-corner-atoof-for-unisex-edp-100-ml,425000,5.0,250.0,Unisex,,paris_corner paris_corner paris_corner leather leather warm_spicy warm_spicy oud oud saffron leather spices amber woody_notes jasmine musk agarwood_oud vanilla
113,Parfum Happy for Women EDP 100ml Product,Clinique,https://images.tokopedia.net/img/cache/200-square/product-1/2020/8/18/87445094/87445094_5a0e8351-fe73-40d0-9bce-410b38f474e1_2048_2048.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-happy-for-women-edp-100ml-product-1731424234196010985,535000,5.0,100.0,Wanita,1998.0,clinique clinique clinique citrus citrus floral floral fresh fresh orange blood_grapefruit mandarin bergamot lily-of-the-valley freesia orchid rose mimosa lily magnolia musk amber
114,Parfum Zimaya by Afnan Phantom Paragon for Unisex EDP 100 ml,Zimaya,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/e8f7efc8b8da409cb35ac91d6dd203c9~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/zimaya-by-afnan-phantom-paragon-for-unisex-edp-100-ml,245000,4.9,100.0,Unisex,,zimaya zimaya zimaya woody woody aromatic aromatic fruity fruity lavender sage bergamot plum palo_santo black_pepper sandalwood agarwood_oud
115,Parfum Eternity for Men EDT 100 ml,Calvin Klein,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/e183153ac35c48c1a7163b8f3a47745c~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-eternity-for-men-edt-100-ml-1731424193827997673,605000,4.9,100.0,Pria,1990.0,calvin_klein calvin_klein calvin_klein aromatic aromatic fresh_spicy fresh_spicy herbal herbal lavender lemon bergamot mandarin sage juniper_berries basil geranium coriander sandalwood vetiver musk brazilian_rosewood
116,Parfum Fragrance World Genuine Man Giovany Reserve for Men EDP 100 ml,Fragrance World,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/bd121e64931d40948be081c451278dcf~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/fragrance-world-genuine-man-giovany-reserve-for-men-edp-100-ml,235000,5.0,100.0,Pria,,fragrance_world fragrance_world fragrance_world woody woody powdery powdery whiskey whiskey bergamot iris chestnut whiskey amber woodsy_notes
117,Parfum Man in Black for Men EDP 100 ml Product,Bvlgari,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/45c59db09d0b45a89d4e8bc024548f13~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-man-in-black-for-men-edp-100-ml-product-1731424204959877097,1450000,4.9,,Pria,2014.0,bvlgari bvlgari bvlgari warm_spicy warm_spicy leather leather woody woody spices rum tobacco leather iris tuberose tonka_bean guaiac_wood benzoin
118,Parfum Fragrance World Cheek for Men EDP 100 ml,Fragrance World,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/26da5cbcf5914939be171a32c8dde016~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/fragrance-world-cheek-for-men-edp-100-ml,235000,5.0,100.0,Pria,,fragrance_world fragrance_world fragrance_world sweet sweet leather leather woody woody grass bergamot grapefruit woodsy_notes nutmeg violet saffron jasmine sugar leather vanilla suede amber
119,Parfum Zimaya by Afnan Roses Are White for Unisex EDP 100 ml,Zimaya,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/c300d8181df243738ab79f66b0f8c69d~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-zimaya-by-afnan-roses-are-white-for-unisex-edp-100-ml-1729857733412031465,245000,4.9,100.0,Unisex,,zimaya zimaya zimaya rose rose sweet sweet musky musky lemon water_notes rose sugar vanilla white_musk cedar
120,Parfum G Women Pink EDP 75 ml Product,Guess,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/26ff72ce7c6140e8b828c65242f2789a~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-g-women-pink-edp-75-ml-product-1731424227439118313,395000,4.9,100.0,Wanita,2006.0,guess guess guess floral floral fruity fruity fresh fresh green_apple strawberry bergamot tangerine peony magnolia freesia peach jasmine amber musk oakmoss cedar
121,Parfum Fragrance World Proud Of You Oud for Men EDP 100 ml,Fragrance World,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/656a7b89239848279e1b3b22a2cadaa4~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/fragrance-world-proud-of-you-oud-for-men-edp-100-ml,235000,5.0,250.0,Pria,,fragrance_world fragrance_world fragrance_world oud oud aromatic aromatic vanilla vanilla agarwood_oud lavender vanilla
122,Parfum Al Haramain Amber Oud Tbc Edition for Unisex EDP 60 ml,Al Haramain,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/a85832e113c8468d96389a944564c807~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-al-haramain-amber-oud-tbc-edition-for-unisex-edp-60-ml-1729677536179424233,810000,5.0,100.0,Unisex,2019.0,al_haramain al_haramain al_haramain tobacco tobacco sweet sweet warm_spicy warm_spicy tobacco_leaf cinnamon ginger black_pepper vanilla cloves star_anise cocoa tonka_bean dried_fruits tobacco woodsy_notes
123,Parfum La Rive Ironstone For Men EDT 100ml Product,La Rive,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/d3351a27df3741d4b95a6d7419ea9ab0~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-la-rive-ironstone-for-men-edt-100ml-product-1729714292242483177,165000,5.0,100.0,Pria,,la_rive la_rive la_rive citrus citrus woody woody fresh_spicy fresh_spicy lemon mint pink_pepper ginger nutmeg jasmine cedar patchouli sandalwood white_musk
124,Parfum Rasasi IBREEZ Pour Homme for Men EDP 100 ml,Rasasi,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/c1bd7351f5dc4c118223bdeea66e1223~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/rasasi-ibreez-pour-homme-for-men-edp-100-ml,245000,4.9,250.0,Pria,,rasasi rasasi rasasi citrus citrus fruity fruity aromatic aromatic lemon mandarin_orange peppermint geranium melon apple vanilla amber woody_notes
125,Parfum Fragrance World Parfum D Hommes Intense for Men EDP 100 ml,Fragrance World,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/c9cd247e99f4495a9290afc8dab966ea~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-fragrance-world-parfum-d-hommes-intense-for-men-edp-100-ml-1729628677756193769,235000,4.9,100.0,Pria,,fragrance_world fragrance_world fragrance_world iris iris powdery powdery woody woody lavender iris ambrette_musk_mallow pear virginia_cedar vetiver
126,Parfum Zimaya by Afnan Paragon Red Carpet for Unisex EDP 100 ml,Zimaya,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/11513cb9fc4345b4bed21fa093962301~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/zimaya-by-afnan-paragon-red-carpet-for-unisex-edp-100-ml,245000,4.9,100.0,Unisex,,zimaya zimaya zimaya citrus citrus warm_spicy warm_spicy aromatic aromatic blood_orange citrus_notes saffron lavender sage ambergris oakmoss cedar musk
127,Parfum Fragrance World Supreme L Homme Extreme for Men EDP 100 ml,Fragrance World,https://images.tokopedia.net/img/cache/200-square/o3syd0/1997/1/1/b60ee201f52b424b9741fce4a3a38883~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/fragrance-world-supreme-l-homme-extreme-for-men-edp-100-ml,225000,5.0,100.0,Pria,,fragrance_world fragrance_world fragrance_world almond almond sweet sweet fruity fruity almond bergamot pink_pepper plum cinnamon heliotrope tobacco leather patchouli cedar
128,Parfum La Rive 315 Prestige for Men EDT 100 ml,La Rive,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/e89e8fbfdc984fe1923e01fb1570fa30~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-la-rive-315-prestige-for-men-edt-100-ml-1729634008953752553,165000,5.0,10.0,Pria,,la_rive la_rive la_rive aromatic aromatic fresh_spicy fresh_spicy green green lime passionfruit pepper ginger vodka gin mint amber leather woodsy_notes
129,Parfum Mancera Instant Crush for Unisex EDP 120 ml Product,Mancera,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/902bab4fe6f84d7fba26a2a6be058dfd~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-mancera-instant-crush-for-unisex-edp-120-ml-product-1729632470460959721,1545000,4.9,100.0,Unisex,2019.0,mancera mancera mancera warm_spicy warm_spicy amber amber vanilla vanilla saffron ginger sicilian_mandarin bergamot amberwood moroccan_rose egyptian_jasmine patchouli madagascar_vanilla sandalwood white_musk oakmoss
130,Parfum Lalique Amethyst for Women EDP 100 ml Product,Lalique,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/3efa2cf3d4834e3eba19a23266e6a5e0~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-lalique-amethyst-for-women-edp-100-ml-product-1731424193248462825,485000,5.0,100.0,Wanita,2007.0,lalique lalique lalique fruity fruity sweet sweet woody woody black_currant blackberry blueberry mulberry strawberry pepper peony rose ylang-ylang musk woody_notes vanilla
131,Parfum Fragrance World Des Tentations for Men Extrait De Parfum 100 ml,Fragrance World,https://images.tokopedia.net/img/cache/200-square/o3syd0/1997/1/1/94db9771fdb5416ebb2f2116b2c58f8b~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-fragrance-world-des-tentations-for-men-extrait-de-parfum-100-ml-1732097415150929897,260000,4.9,100.0,Pria,,fragrance_world fragrance_world fragrance_world aromatic aromatic vanilla vanilla green green mint apple lemon tonka_bean ambroxan geranium vanilla cedar vetiver oakmoss
132,Parfum Fragrance World Intro Aftermath for Unisex EDP 80 ml,Fragrance World,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/b68d03a9c34b4999bc36f88f43308439~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-fragrance-world-intro-aftermath-for-unisex-edp-80-ml-1729857747280104425,235000,4.9,100.0,Unisex,,fragrance_world fragrance_world fragrance_world warm_spicy warm_spicy sweet sweet tobacco tobacco rum vanilla tobacco cinnamon hedione sandalwood
133,Parfum Az The Most Wanted for Men EDP Intense 100 ml,Azzaro,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/80468aad3fc64a77ae875767efd98457~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-az-the-most-wanted-for-men-edp-intense-100-ml-1731424222615013353,1225000,5.0,100.0,Pria,2021.0,azzaro azzaro azzaro warm_spicy warm_spicy sweet sweet amber amber cardamom toffee amberwood
134,Parfum Emper Legend for Men EDT 100ml,Emper,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/4d77fd7de7cf49b7bd22c96ff8736e76~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-emper-legend-for-men-edt-100ml-1729729456833988585,275000,4.9,100.0,Pria,,emper emper emper aromatic aromatic woody woody citrus citrus lemon grapefruit rosemary orange_blossom lavender nutmeg coriander guaiac_wood teak_wood tonka_bean musk oakmoss
135,Parfum Emir Factory Edition Rich Santal for Unisex EDP 100 ml,Emir,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/849bd3e1de054e19b0f50a1e0dc3be07~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-emir-factory-edition-rich-santal-for-unisex-edp-100-ml-1729639969515080681,425000,4.9,100.0,Unisex,,emir emir emir woody woody powdery powdery leather leather cardamom violet_accord papyrus iris amber sandalwood leather cedarwood
136,Parfum Rasasi Nafaeis Al Shaghaf Pour Homme For Men EDP 100 ml,Rasasi,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/e8e596f55f7a4d0fa46cf6d8987a0cba~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-rasasi-nafaeis-al-shaghaf-pour-homme-for-men-edp-100-ml-1729628683096919017,480000,4.9,100.0,Pria,,rasasi rasasi rasasi sweet sweet woody woody floral floral fruity_notes citruses floral_notes spices woodsy_notes amber musk
137,Parfum Al Haramain Amber Oud Gold Edition for Unisex EDP 60 ml,Al Haramain,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/e4e5beb1009049c7a7802be4bd2c7249~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-al-haramain-amber-oud-gold-edition-for-unisex-edp-60-ml-1729677532884143081,810000,5.0,100.0,Unisex,2018.0,al_haramain al_haramain al_haramain sweet sweet fruity fruity ozonic ozonic bergamot green_notes melon pineapple sweet_notes amber musk vanilla woody_notes
138,Parfum Maison Joe Winn Tigris Burma EDP for Unisex 100 ml,Maison Joe Winn,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/7bd33694933b4b8385ded3568fe3ba1f~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/maison-joe-winn-tigris-burma-edp-for-unisex-100-ml,395000,5.0,250.0,Unisex,,maison_joe_winn maison_joe_winn maison_joe_winn citrus citrus amber amber woody woody grapefruit ambroxan woodsy_notes
139,Parfum Maison Joe Winn Tigris Burma EDP for Unisex 100 ml,Maison Joe Winn,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/7bd33694933b4b8385ded3568fe3ba1f~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/maison-joe-winn-tigris-burma-edp-for-unisex-100-ml,395000,5.0,250.0,Unisex,,maison_joe_winn maison_joe_winn maison_joe_winn citrus citrus amber amber woody woody grapefruit citrus_notes ambroxan woody_notes ambergris musk woods
140,Parfum Zimaya by Afnan Fatima Velvet Love for Women EDP 100 ml,Zimaya,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/f4c67e9ec95844728e1f2a770aab96ce~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/zimaya-by-afnan-fatima-velvet-love-for-women-edp-100-ml,275000,5.0,100.0,Wanita,,zimaya zimaya zimaya rose rose fruity fruity floral floral lychee rhubarb bergamot nutmeg turkish_rose peony petalia vanilla musk cashmeran cedar vetiver incense
141,Parfum Linn Young Wild Adventure Absolu for Men EDT 100 ml,Linn Young,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/7ef25970c9934042a3159411f80901d0~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-linn-young-wild-adventure-absolu-for-men-edt-100-ml-1729700231857933289,150000,4.9,100.0,Pria,,linn_young linn_young linn_young fresh_spicy fresh_spicy amber amber citrus citrus bergamot pepper lavender sichuan_pepper geranium elemi ambroxan cedar labdanum
142,Parfum Dynamique Absolute Pleasure for Men EDP 100 ml,Dynamique,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/5e2bbcf597884d56b445fd3118579cb3~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/dynamique-absolute-pleasure-for-men-edp-100-ml,125000,4.9,100.0,Pria,,dynamique dynamique dynamique marine marine citrus citrus aromatic aromatic sea_notes grapefruit mandarin_orange bay_leaf jasmine ambergris guaiac_wood oakmoss patchouli
143,Parfum Lalique White in Black for Men EDP 125 ml,Lalique,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/d5399294196d45ee9821a0aaf5faf9af~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-lalique-white-in-black-for-men-edp-125-ml-1731424238788511721,665000,5.0,90.0,Pria,2021.0,lalique lalique lalique warm_spicy warm_spicy aromatic aromatic vanilla vanilla olibanum sicilian_bergamot grapefruit cardamom lavender pink_pepper elemi vanilla tolu_balsam ambroxan cedar patchouli
144,Parfum La Rive Cash for Men EDT 100ml,La Rive,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/47813c7c190c4a7988862cbe8c3f3018~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-la-rive-cash-for-men-edt-100ml-1729634008519248873,165000,4.9,100.0,Pria,,la_rive la_rive la_rive sweet sweet cinnamon cinnamon warm_spicy warm_spicy mandarin_orange peppermint rose cinnamon spices amber leather woody_notes
145,Parfum La Rive River Of Love for Women EDP 100 ml,La Rive,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/fbb9d64126e34a3496c6c54352072e59~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-la-rive-river-of-love-for-women-edp-100-ml-1729634006999731177,165000,5.0,100.0,Wanita,2019.0,la_rive la_rive la_rive sweet sweet gourmand gourmand fruity fruity bergamot melon coconut jasmine blackberry honey orchid nutmeg rose chocolate vanilla patchouli tonka_bean
146,Parfum Fragrance World Olfactory Music Fest for Unisex EDP 100 ml,Fragrance World,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/f49bf9ca1daa40539e6480059f3f4c64~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/fragrance-world-olfactory-music-fest-for-unisex-edp-100-ml,235000,5.0,100.0,Unisex,,fragrance_world fragrance_world fragrance_world woody woody smoky smoky aromatic aromatic red_apple cannabis violet_leaf patchouli tobacco incense leather cypress cedar
147,Parfum Lattafa Qaed Al Fursan Unlimited for Unisex EDP 90 ml,Lattafa,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/ed550dea09fd406bb741ec06aa5b69b2~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-lattafa-qaed-al-fursan-unlimited-for-unisex-edp-90-ml-1729628287812996073,245000,4.9,100.0,Unisex,2022.0,lattafa lattafa lattafa coconut coconut sweet sweet tropical tropical coconut citruses pineapple ylang-ylang jasmine frangipani vanilla musk sandalwood
148,Parfum Signorina Eleganza for Women EDP 100ml Product,Salvatore Ferragamo,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/265fc12fa59e486b94f764fa9471d6f3~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-signorina-eleganza-for-women-edp-100ml-product-1731424185653364713,750000,5.0,100.0,Wanita,2014.0,salvatore_ferragamo salvatore_ferragamo salvatore_ferragamo fruity fruity floral floral leather leather pear grapefruit osmanthus almond_powder patchouli leather
149,Parfum Red Jeans for Women EDT 75 ml,Versace,https://images.tokopedia.net/img/cache/200-square/hDjmkQ/2022/4/8/33d13c6c-0716-42b2-9645-b3b8c164f23d.jpg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-red-jeans-for-women-edt-75-ml-1731424220920711145,345000,4.9,90.0,Wanita,1994.0,versace versace versace fruity fruity floral floral powdery powdery peach apricot freesia black_currant rose violet lily-of-the-valley water_lily musk vanilla sandalwood
150,Parfum Afnan Rare Carbon for Men EDP 100 ml,Afnan,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/27a19256de01452eb2bbc232676e6593~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/afnan-rare-carbon-for-men-edp-100-ml,465000,5.0,90.0,Pria,2020.0,afnan afnan afnan leather leather animalic animalic woody woody leather violet_leaf nutmeg cinnamon violet rose agarwood_oud cedar leather amber sandalwood
151,Parfum Bentley For Men Azure EDT 100ml Product,Bentley,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/dee27724f5e14250ba492e07cac1d157~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-bentley-for-men-azure-edt-100ml-product-1729585006810990569,495000,4.9,70.0,Pria,2014.0,bentley bentley bentley ozonic ozonic aquatic aquatic citrus citrus violet_leaf pineapple tangerine bergamot tea lavender paprika clary_sage cashmere_wood tonka_bean orcanox
152,Parfum Al Haramain Detour Noir for Unisex EDP 100 ml,Al Haramain,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/f43beb45e9e74b0c84abc5f05d81f8d5~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-al-haramain-detour-noir-for-unisex-edp-100-ml-1730777947359053801,375000,4.9,100.0,Unisex,2021.0,al_haramain al_haramain al_haramain warm_spicy warm_spicy vanilla vanilla woody woody apple lavender violet jasmine vanilla patchouli mandarin_orange bergamot sandalwood cardamom geranium guaiac_wood
153,Parfum Fragrance World Historic Cedar for Unisex EDP 100 ml,Fragrance World,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/3358f4e7fd6f4ea79030f6bee2956aa5~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/fragrance-world-historic-cedar-for-unisex-edp-100-ml,295000,5.0,100.0,Unisex,,fragrance_world fragrance_world fragrance_world citrus citrus woody woody fruity fruity sicilian_lemon black_currant bergamot spicy_notes fruity_notes patchouli_leaf water_jasmine cedar leather sandalwood vanilla musk moss
154,Parfum Emir Voux Elegante for Unisex EDP 100 ml,Emir,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/74a745b8200842a18215214bf5cecb30~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-emir-voux-elegante-for-unisex-edp-100-ml-1729640358429625321,425000,5.0,100.0,Unisex,,emir emir emir sweet sweet tobacco tobacco aromatic aromatic lavender bergamot lemon honey cinnamon cashmeran jasmine tobacco tonka_bean vanilla
155,Parfum Rasasi Pure for Women EDP 100 ml,Rasasi,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/cc9d1388993d412eb184ebc62b3592c0~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/rasasi-pure-for-women-edp-100-ml,245000,5.0,100.0,Wanita,,rasasi rasasi rasasi floral floral powdery powdery woody woody floral_notes citrus rose jasmine spices sandalwood amber musk
156,Parfum Zimaya by Afnan Rabab Pulp For Unisex EDP 100 ml,Zimaya,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/e1c38928b87d4953855ff93d62f9c0be~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/zimaya-by-afnan-rabab-pulp-for-unisex-edp-100-ml-1730876195579135647,260000,4.9,100.0,Unisex,,zimaya zimaya zimaya fruity fruity sweet sweet citrus citrus orange bergamot lemon fruity_notes white_musk amber madagascar_vanilla
157,Parfum Atoor Al Alam Anaqeed for Unisex EDP 100 ml,Atoor Al Alam,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/0170c0bf66024fe084b3176a3f568799~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/atoor-al-alam-anaqeed-for-unisex-edp-100-ml-product-b8747,260000,4.9,100.0,Unisex,,atoor_al_alam atoor_al_alam atoor_al_alam warm_spicy warm_spicy woody woody aromatic aromatic bergamot apple lavender geranium violet vanilla cardamom patchouli guaiac_wood
158,Parfum French Avenue Spectre Wraith for Men EDP 80 ml,French Avenue,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/40f070125c3541bc9281c42eb97bb62b~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/french-avenue-spectre-wraith-for-men-edp-80-ml,480000,4.9,100.0,Pria,,french_avenue french_avenue french_avenue sweet sweet gourmand gourmand coffee coffee rum sugar dark_chocolate coffee caramel almond heliotrope sandalwood
159,Parfum Pendora Protocol Edition Pure Perfume for Men EDP 100 ml,Pendora Scents,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/23376d6010d0470792a843f0ca171833~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/pendora-protocol-edition-pure-perfume-for-men-edp-100-ml,255000,5.0,100.0,Pria,,pendora_scents pendora_scents pendora_scents fruity fruity warm_spicy warm_spicy sweet sweet apple green_mandarin cardamom violet lavender peony pepper patchouli mango vanilla amber vetiver teak_wood moss
160,Parfum New York Platinum for Men EDP 100ml Product,Coach,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/85c597e5f0554ec480c731687a0d8d88~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-new-york-platinum-for-men-edp-100ml-product-1731424185625184233,835000,4.9,80.0,Pria,2018.0,coach coach coach woody woody fresh_spicy fresh_spicy vanilla vanilla pineapple black_pepper juniper_berries cashmeran sage geranium vanilla leather sandalwood patchouli
161,Parfum Pendora Intense Wayfarer for Men EDP 100 ml,Pendora Scents,https://images.tokopedia.net/img/cache/200-square/o3syd0/1997/1/1/37fe0f036f984f2f9b7baeb77a4b96c3~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/pendora-intense-wayfarer-for-men-edp-100-ml-1730989784856954527,255000,4.9,100.0,Pria,,pendora_scents pendora_scents pendora_scents sweet sweet warm_spicy warm_spicy aromatic aromatic cardamom ginger juniper lemon toffee tonka_bean lavender amberwood vetiver vanilla
